,id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type,playlist_id,playlist_name,playlist_tracks,added_at,added_by,genres,album_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,time_signature
0,4no16yExxD5tsrudceCdCL,Sohna Tu - Why Not Meri Jaan x Dance,0.44,audio_features,False,False,242029,1,1,5qt4NXa8SeCqrf54WBAttr,Taha Malik,5qt4NXa8SeCqrf54WBAttr,Taha Malik,7FVqNG0B9KzNJvCxRcgXBq,Sohna Tu (Why Not Meri Jaan x Dance),2022-01-19,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",[],[],0.754,0.709,5,-8.438,0,0.0579,0.0207,0.0,0.186,0.759,119.964,spotify:track:4no16yExxD5tsrudceCdCL,https://api.spotify.com/v1/tracks/4no16yExxD5tsrudceCdCL,https://api.spotify.com/v1/audio-analysis/4no16yExxD5tsrudceCdCL,4
1,0X5jMLCYWZjuXHRc1zp0G6,Tu Jhoom,0.11,audio_features,False,False,397547,1,1,4EkSOXM6psqNE4w6j0tEEl,Abida Parveen,4EkSOXM6psqNE4w6j0tEEl,Abida Parveen,61yLyqdz6hdZiAHMk4Bxxi,Tu Jhoom,2022-01-13,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'pakistani pop', 'qawwali', 'sufi']","['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'pakistani pop', 'qawwali', 'sufi']",0.464,0.481,7,-8.954,1,0.0382,0.259,0.000414,0.0909,0.058,84.977,spotify:track:0X5jMLCYWZjuXHRc1zp0G6,https://api.spotify.com/v1/tracks/0X5jMLCYWZjuXHRc1zp0G6,https://api.spotify.com/v1/audio-analysis/0X5jMLCYWZjuXHRc1zp0G6,4
2,7MTUN4bpk7Im3Sxz9oCULf,Kana Yaari,0.56,audio_features,False,False,226802,1,1,1n9EM0Y4A89vuRiA93gSS9,Kaifi Khalil,1n9EM0Y4A89vuRiA93gSS9,Kaifi Khalil,6DRq94aOT9Ml8WhJ4PzNGT,Kana Yaari,2022-01-20,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",['balochi pop'],['balochi pop'],0.841,0.536,10,-6.866,0,0.118,0.103,0.0,0.185,0.582,96.013,spotify:track:7MTUN4bpk7Im3Sxz9oCULf,https://api.spotify.com/v1/tracks/7MTUN4bpk7Im3Sxz9oCULf,https://api.spotify.com/v1/audio-analysis/7MTUN4bpk7Im3Sxz9oCULf,4
3,0avkBFSFOWyZVfccT2u3Ag,Pardadari,0.41,audio_features,False,False,361038,1,1,4EkSOXM6psqNE4w6j0tEEl,Abida Parveen,4EkSOXM6psqNE4w6j0tEEl,Abida Parveen,2bfwHKbSwfUFeMVGY1Fb4n,Pardadari,2019-06-07,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'pakistani pop', 'qawwali', 'sufi']","['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'pakistani pop', 'qawwali', 'sufi']",0.614,0.699,8,-9.253,1,0.0555,0.276,0.0,0.314,0.512,118.062,spotify:track:0avkBFSFOWyZVfccT2u3Ag,https://api.spotify.com/v1/tracks/0avkBFSFOWyZVfccT2u3Ag,https://api.spotify.com/v1/audio-analysis/0avkBFSFOWyZVfccT2u3Ag,1
4,2DeDzpq7QaYA3zQ2pJkfbd,Chaap Tilak,0.0,audio_features,False,False,404002,1,5,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,24X1z32aFn59XU4P9Vh9gP,Hadiqa Kiani,0rFduDrZqxuJ2V42u9JW4k,"Wajd, Vol. 1",2017-09-14,5,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['afghan pop', 'classic pakistani pop', 'ghazal', 'pakistani pop', 'sufi']","['afghan pop', 'classic pakistani pop', 'ghazal', 'pakistani pop', 'sufi']",0.455,0.687,1,-7.592,0,0.128,0.862,1.43e-05,0.231,0.369,93.996,spotify:track:2DeDzpq7QaYA3zQ2pJkfbd,https://api.spotify.com/v1/tracks/2DeDzpq7QaYA3zQ2pJkfbd,https://api.spotify.com/v1/audio-analysis/2DeDzpq7QaYA3zQ2pJkfbd,4
5,2vDt3Ebb66nbK1bAhhB1XY,Haaye Dil,0.0,audio_features,False,False,205500,1,3,1Xy0t0XYuOpuBK7Gnuwvpu,Jimmy Khan,0LyfQWJT6nXafLPZqxe9Of,Various Artists,5T0fF7PBkfopBizw0APyvl,Parey Hut Love,2019-07-08,6,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",['pakistani pop'],[],0.775,0.966,0,-1.308,0,0.0656,0.0604,4.03e-06,0.366,0.769,120.028,spotify:track:2vDt3Ebb66nbK1bAhhB1XY,https://api.spotify.com/v1/tracks/2vDt3Ebb66nbK1bAhhB1XY,https://api.spotify.com/v1/audio-analysis/2vDt3Ebb66nbK1bAhhB1XY,4
6,1xxFPWC1aBajHUqL4lQqNh,Bismillah Karan,0.03,audio_features,False,False,315453,1,2,3sk1gYqPtHwjkEBhMROr14,Badnaam,0P7r91R0fGeOFrJ02YmOTI,ROOTS,1JPxYQwVnmtR4nEcc3cDGL,PepsiBattleOfTheBands Episode 6,2017-10-18,6,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['pakistani indie', 'pakistani rock', 'south asian metal']",[],0.402,0.937,3,-6.418,0,0.0985,0.00525,0.0,0.152,0.549,115.413,spotify:track:1xxFPWC1aBajHUqL4lQqNh,https://api.spotify.com/v1/tracks/1xxFPWC1aBajHUqL4lQqNh,https://api.spotify.com/v1/audio-analysis/1xxFPWC1aBajHUqL4lQqNh,4
7,5wSct6fHLdkEB6IOOPIC8n,Kaaghaz Ka Jahaz,0.01,audio_features,False,False,222832,1,4,6Jsq0AbwEKcmDuyA4ca9wu,Kashmir,3sk1gYqPtHwjkEBhMROr14,Badnaam,5lOvFzVWpyYmFlFhtYhZdp,PepsiBattleOfTheBands Episode 7,2017-10-18,6,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['danish alternative rock', 'danish rock']","['pakistani indie', 'pakistani rock', 'south asian metal']",0.433,0.83,2,-7.389,1,0.0489,0.0886,0.2,0.297,0.553,155.437,spotify:track:5wSct6fHLdkEB6IOOPIC8n,https://api.spotify.com/v1/tracks/5wSct6fHLdkEB6IOOPIC8n,https://api.spotify.com/v1/audio-analysis/5wSct6fHLdkEB6IOOPIC8n,4
8,7dE5Ln4Ivh1EcshC73awK7,Parwana Hun,0.02,audio_features,False,False,300423,1,8,6Jsq0AbwEKcmDuyA4ca9wu,Kashmir,3sk1gYqPtHwjkEBhMROr14,Badnaam,6ZXTaHoqI81uGai2PJ9NYZ,PepsiBattleOfTheBands Episode 8,2017-10-18,9,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['danish alternative rock', 'danish rock']","['pakistani indie', 'pakistani rock', 'south asian metal']",0.228,0.743,1,-6.666,0,0.0341,0.00185,8.54e-05,0.512,0.318,81.826,spotify:track:7dE5Ln4Ivh1EcshC73awK7,https://api.spotify.com/v1/tracks/7dE5Ln4Ivh1EcshC73awK7,https://api.spotify.com/v1/audio-analysis/7dE5Ln4Ivh1EcshC73awK7,4
9,2oi55VmillH7At5wHVNFbE,Mehram,0.56,audio_features,False,False,338973,1,1,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,1I7fGWBGZzOfsbkxxLGSyq,Mehram,2022-01-28,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",['pakistani pop'],['pakistani pop'],0.366,0.12,1,-15.475,1,0.0344,0.895,0.00191,0.113,0.0637,129.95,spotify:track:2oi55VmillH7At5wHVNFbE,https://api.spotify.com/v1/tracks/2oi55VmillH7At5wHVNFbE,https://api.spotify.com/v1/audio-analysis/2oi55VmillH7At5wHVNFbE,4
10,6z9YgNd6u3k7eSLAR7Nsom,Farda,0.39,audio_features,False,False,269268,1,2,3atMq790wQ7IqjeSO0HFeP,Bayaan,3atMq790wQ7IqjeSO0HFeP,Bayaan,5LiulhSHQrEXkYO63T5Z6Q,4 Saal,2019-02-01,5,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['indian indie', 'pakistani indie', 'pakistani pop', 'pakistani rock']","['indian indie', 'pakistani indie', 'pakistani pop', 'pakistani rock']",0.538,0.726,0,-6.222,1,0.0373,0.00956,2.79e-06,0.104,0.323,104.925,spotify:track:6z9YgNd6u3k7eSLAR7Nsom,https://api.spotify.com/v1/tracks/6z9YgNd6u3k7eSLAR7Nsom,https://api.spotify.com/v1/audio-analysis/6z9YgNd6u3k7eSLAR7Nsom,4
11,0cUdmruT6kjxa5KpteSdwc,Nahin Milta,0.43,audio_features,False,False,285657,1,1,3atMq790wQ7IqjeSO0HFeP,Bayaan,3atMq790wQ7IqjeSO0HFeP,Bayaan,5LiulhSHQrEXkYO63T5Z6Q,4 Saal,2019-02-01,5,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['indian indie', 'pakistani indie', 'pakistani pop', 'pakistani rock']","['indian indie', 'pakistani indie', 'pakistani pop', 'pakistani rock']",0.325,0.378,10,-12.695,1,0.0436,0.856,0.000412,0.102,0.242,119.691,spotify:track:0cUdmruT6kjxa5KpteSdwc,https://api.spotify.com/v1/tracks/0cUdmruT6kjxa5KpteSdwc,https://api.spotify.com/v1/audio-analysis/0cUdmruT6kjxa5KpteSdwc,4
12,4lcQHckNMeUkM8jx67j28G,Mohabbat,0.51,audio_features,False,False,462501,1,5,00JAfwtx5gNiiqyor88Dr5,Arooj Aftab,00JAfwtx5gNiiqyor88Dr5,Arooj Aftab,6HrBTi1F76h7mJuQDHEijH,Vulture Prince,2021-04-23,7,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['pakistani indie', 'pakistani pop']","['pakistani indie', 'pakistani pop']",0.369,0.231,9,-16.222,1,0.0315,0.852,0.096,0.108,0.0516,165.438,spotify:track:4lcQHckNMeUkM8jx67j28G,https://api.spotify.com/v1/tracks/4lcQHckNMeUkM8jx67j28G,https://api.spotify.com/v1/audio-analysis/4lcQHckNMeUkM8jx67j28G,4
13,5m2MS952ftWD4N7Idcyh7c,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",0.46,audio_features,False,False,201300,1,1,7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,6mGKzIqFidQYRLpGvmsFya,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",2016-11-15,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.436,0.532,4,-7.02,1,0.0509,0.291,0.0,0.102,0.604,188.011,spotify:track:5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/tracks/5m2MS952ftWD4N7Idcyh7c,https://api.spotify.com/v1/audio-analysis/5m2MS952ftWD4N7Idcyh7c,4
14,26yT6nym1XDhHJmelyD080,Dil Lagaayein - Piano Mix,0.28,audio_features,False,False,285000,1,1,3NegWDGp038A3FIi3gSYzl,Ali Sethi,3NegWDGp038A3FIi3gSYzl,Ali Sethi,0Vqzta4oBRlKeR6SDTGFG1,Dil Lagaayein (Piano Mix) - Single,2020-08-08,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",['pakistani pop'],['pakistani pop'],0.568,0.169,8,-12.005,0,0.0318,0.912,0.000233,0.103,0.327,128.959,spotify:track:26yT6nym1XDhHJmelyD080,https://api.spotify.com/v1/tracks/26yT6nym1XDhHJmelyD080,https://api.spotify.com/v1/audio-analysis/26yT6nym1XDhHJmelyD080,3
15,1mE0G0ErpanyN9rWz3t1WI,Rishton Ke Manzar,0.15,audio_features,False,False,317349,1,1,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,Arijit Singh,2eKYIKV83kh2m2Xbdm95F4,Ghazals By Trending Voices,2014-06-17,10,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.498,0.525,4,-11.15,1,0.0486,0.562,0.0015,0.117,0.32,154.067,spotify:track:1mE0G0ErpanyN9rWz3t1WI,https://api.spotify.com/v1/tracks/1mE0G0ErpanyN9rWz3t1WI,https://api.spotify.com/v1/audio-analysis/1mE0G0ErpanyN9rWz3t1WI,4
16,5xRci5qoXzzJgR6ZwzXO2J,Rabba Main Toh Mar Gaya Oye,0.56,audio_features,False,False,269003,1,7,1wRPtKGflJrBx9BmLsSwlU,Pritam,1wRPtKGflJrBx9BmLsSwlU,Pritam,6IXC7pxtf6QKK7BVQUvIxP,Mausam,2011-08-11,13,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.586,0.833,9,-3.046,1,0.069,0.469,0.0,0.312,0.593,87.892,spotify:track:5xRci5qoXzzJgR6ZwzXO2J,https://api.spotify.com/v1/tracks/5xRci5qoXzzJgR6ZwzXO2J,https://api.spotify.com/v1/audio-analysis/5xRci5qoXzzJgR6ZwzXO2J,4
17,3YNcQUeVOpM3SDmwBeGfMK,A Un Passo Dalla Luna,0.63,audio_features,False,False,167313,1,1,0L1f9i3L3fkMNENljDOsjG,Rocco Hunt,0L1f9i3L3fkMNENljDOsjG,Rocco Hunt,3yC0vAn3tAWjl73wvvgtzX,A Un Passo Dalla Luna,2020-07-03,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['italian hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano']","['italian hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano']",0.755,0.78,10,-5.324,1,0.0429,0.39,0.0,0.34,0.897,121.97,spotify:track:3YNcQUeVOpM3SDmwBeGfMK,https://api.spotify.com/v1/tracks/3YNcQUeVOpM3SDmwBeGfMK,https://api.spotify.com/v1/audio-analysis/3YNcQUeVOpM3SDmwBeGfMK,4
18,5VumfXK5w0rMPRwiuWDFVK,Allah Hoo,0.14,audio_features,False,False,257960,1,7,0cpuB7xjiFRfcg8i5Ij7Rq,Rohail Hyatt,7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,3Jpk9PtS1RHnXGpI783mwe,Aamir (Original Motion Picture Soundtrack),2008-05-19,10,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}",[],"['desi pop', 'filmi', 'modern bollywood']",0.654,0.681,10,-9.175,1,0.055,0.688,0.468,0.348,0.384,151.967,spotify:track:5VumfXK5w0rMPRwiuWDFVK,https://api.spotify.com/v1/tracks/5VumfXK5w0rMPRwiuWDFVK,https://api.spotify.com/v1/audio-analysis/5VumfXK5w0rMPRwiuWDFVK,3
19,3Kl8p2PxVf8eAayLwTxOIm,Dil Ibaadat,0.68,audio_features,False,False,329387,1,2,1wRPtKGflJrBx9BmLsSwlU,Pritam,1wRPtKGflJrBx9BmLsSwlU,Pritam,3Ip9JCpT1IF9GvhAxzufTH,Tum Mile (Original Motion Picture Soundtrack),2009-09-08,9,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.59,0.859,2,-5.005,0,0.0416,0.633,0.0,0.286,0.634,149.966,spotify:track:3Kl8p2PxVf8eAayLwTxOIm,https://api.spotify.com/v1/tracks/3Kl8p2PxVf8eAayLwTxOIm,https://api.spotify.com/v1/audio-analysis/3Kl8p2PxVf8eAayLwTxOIm,4
20,3oJT5H3OahuR2MrOGsH1Mb,Hamesha Dair Kardeta Hoon Main,0.21,audio_features,False,False,224000,1,1,3BaXohQuxIv7oZGuHEBuLt,Kashmir,3BaXohQuxIv7oZGuHEBuLt,Kashmir,3jRY2zCnbbVW7ZMwyAJhkA,Hamesha Dair Kardeta Hoon Main,2020-10-09,1,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['pakistani indie', 'pakistani pop', 'pakistani rock']","['pakistani indie', 'pakistani pop', 'pakistani rock']",0.395,0.315,2,-13.236,1,0.0376,0.81,0.00419,0.106,0.168,119.758,spotify:track:3oJT5H3OahuR2MrOGsH1Mb,https://api.spotify.com/v1/tracks/3oJT5H3OahuR2MrOGsH1Mb,https://api.spotify.com/v1/audio-analysis/3oJT5H3OahuR2MrOGsH1Mb,4
21,7EqmtaGgaUxJ6MfNZqlDQ3,Nahin Maloom,0.31,audio_features,False,False,221446,1,3,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,3cKNppGLfcxdt9CtoHEZmQ,Ali Zafar,4aiQTiKL5hT9N9LGaXS9nG,Total Siyapaa,2014-02-25,5,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']","['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'pakistani pop', 'sufi']",0.757,0.866,8,-5.595,1,0.0355,0.111,0.0,0.0789,0.938,105.008,spotify:track:7EqmtaGgaUxJ6MfNZqlDQ3,https://api.spotify.com/v1/tracks/7EqmtaGgaUxJ6MfNZqlDQ3,https://api.spotify.com/v1/audio-analysis/7EqmtaGgaUxJ6MfNZqlDQ3,4
22,1QufGJee7k9v4Cfp2NxXbv,Abhi Kuch Dino Se,0.6,audio_features,False,False,285687,1,1,1wRPtKGflJrBx9BmLsSwlU,Pritam,1wRPtKGflJrBx9BmLsSwlU,Pritam,4YPnhvF8PfaQrO3Jl8Tm0q,Dil Toh Baccha Hai Ji,2010-12-23,8,album,7Lw86noTKmFGWXs7izjPnB,My skip from life,604,2022-06-07T14:05:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/31fpbw4bic434tdwyoefypduu2eu'}, 'href': 'https://api.spotify.com/v1/users/31fpbw4bic434tdwyoefypduu2eu', 'id': '31fpbw4bic434tdwyoefypduu2eu', 'type': 'user', 'uri': 'spotify:user:31fpbw4bic434tdwyoefypduu2eu'}","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']","['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']",0.703,0.695,4,-5.518,1,0.118,0.654,0.0,0.103,0.683,92.003,spotify:track:1QufGJee7k9v4Cfp2NxXbv,https://api.spotify.com/v1/tracks/1QufGJee7k9v4Cfp2NxXbv,https://api.spotify.com/v1/audio-analysis/1QufGJee7k9v4Cfp2NxXbv,4
